Name,Threshold,Statistic,Low Noise,High Noise
CSNK1D,0.681,3.6230475124726067,0.18100000000000005,1.181
SECTM1,0.29174999999999995,3.970917263557587,-0.20825000000000005,0.79175
TRPV2,-0.3044,11.549391185045165,-0.8044,0.1956
C17ORF80,-0.772375,26.06764104695608,-1.272375,-0.27237500000000003
A_23_P20793,0.7638750000000001,2.854883302256766,0.2638750000000001,1.263875
C18ORF1,-0.612625,31.334635773780843,-1.112625,-0.11262499999999998
A_23_P207940,0.9572499999999999,19.72082978042472,0.45724999999999993,1.45725
VAPA,0.037966666666666676,4.312576598495618,-0.4620333333333333,0.5379666666666667
CTIF,-0.3826666666666666,8.72199453551904,-0.8826666666666666,0.1173333333333334
SOCS6,0.10786666666666667,3.1076787571997877,-0.39213333333333333,0.6078666666666667
PMAIP1,1.675,234.4836127473183,1.175,2.175
SEC11C,-0.09403333333333333,3.31033316119486,-0.5940333333333333,0.4059666666666667
ZNF407,0.23136666666666666,3.0448976932411056,-0.26863333333333334,0.7313666666666667
DSC3,0.09071428571428572,146.23079561042712,-0.40928571428571425,0.5907142857142857
SYT4,0.3097142857142857,7.356476494434449,-0.19028571428571428,0.8097142857142857
C9ORF25,0.12341666666666666,2.2177535805118977,-0.3765833333333333,0.6234166666666666
ZNF24,0.005800000000000027,9.349346782105792,-0.4942,0.5058
LPIN2,0.04203333333333334,2.8403236725548235,-0.45796666666666663,0.5420333333333334
METTL4,0.5470666666666667,4.259938355586681,0.0470666666666667,1.0470666666666668
IMPACT,0.14525,4.537886504497342,-0.35475,0.64525
MBP,0.5309333333333333,4.647819867069306,0.030933333333333257,1.0309333333333333
MBD1,-0.7058,6.797553044995451,-1.2058,-0.20579999999999998
PSTPIP2,0.7472666666666666,6.860976418778258,0.24726666666666663,1.2472666666666665
BCL2,0.0657,2.3018647385016826,-0.4343,0.5657
DDX58,0.675875,6.116940489377066,0.175875,1.175875
ZNF397,-0.44525000000000003,4.2863952884698255,-0.94525,0.054749999999999965
DTNA,-0.5271666666666667,2.983870619153819,-1.0271666666666666,-0.027166666666666672
FPR3,0.1875,13.317355423181931,-0.3125,0.6875
ZNF613,-0.917,2.8879253354073438,-1.417,-0.41700000000000004
SIGLEC10,0.21021428571428571,2.0059272278674576,-0.2897857142857143,0.7102142857142857
ZNF577,0.21343333333333334,7.8505882278430255,-0.28656666666666664,0.7134333333333334
ZNF649,0.36550000000000005,5.694117647058854,-0.13449999999999995,0.8655
ZNF432,0.7755000000000001,12.26546602736528,0.2755000000000001,1.2755
WDR34,-0.1503,3.6007716502610063,-0.6503,0.3497
ZNF137P,0.30783333333333335,5.596437990999711,-0.19216666666666665,0.8078333333333334
ZNF160,0.338,2.8422331640500853,-0.16199999999999998,0.8380000000000001
ZNF347,-0.486,62.82508815692805,-0.986,0.014000000000000012
RPS5,0.132875,6.177795304760356,-0.36712500000000003,0.632875
ZNF304,0.22716666666666668,5.416509539372595,-0.2728333333333333,0.7271666666666667
PVRL2,0.003928571428571448,2.2975540545425495,-0.49607142857142855,0.5039285714285715
ASCL3,0.35828571428571426,3.7303479185800494,-0.14171428571428574,0.8582857142857143
APOC2,0.4415,1247.5024000000683,-0.058499999999999996,0.9415
CD3EAP,-0.5745,13.352482533919073,-1.0745,-0.07450000000000001
SPTAN1,-0.002999999999999975,2.675695692149374,-0.503,0.497
ZNF235,-1.2228750000000002,12.415545709216866,-1.7228750000000002,-0.7228750000000002
PDE4A,-0.10233333333333333,5.258043848901802,-0.6023333333333334,0.39766666666666667
SLC44A2,-0.24820000000000003,3.2007478217926484,-0.7482,0.25179999999999997
RPL28,0.177625,12.3465750483144,-0.32237499999999997,0.677625
ITPKC,0.009249999999999994,4.827786026784585,-0.49075,0.50925
CYP2B6,-0.11746666666666668,6.015717285064187,-0.6174666666666667,0.38253333333333334
AXL,0.024624999999999994,4.477397180916428,-0.475375,0.524625
A_23_P208393,-0.774625,7.198328689495974,-1.274625,-0.274625
ADCK4,-0.24589999999999998,4.034144901960018,-0.7459,0.2541
SLC35E1,-0.7412142857142857,4.271693658549329,-1.2412142857142858,-0.24121428571428571
F2RL3,-0.76275,4.152148071105652,-1.26275,-0.26275000000000004
SAFB,0.2411333333333333,3.1369435158783374,-0.2588666666666667,0.7411333333333333
SLC25A23,-0.0546,8.48955933714799,-0.5546,0.4454
LONP1,0.07835714285714289,5.587105755660548,-0.4216428571428571,0.5783571428571429
ELAVL1,0.13923333333333332,11.203176371819895,-0.3607666666666667,0.6392333333333333
CLEC4M,-0.023499999999999993,9.83242872293968,-0.5235,0.47650000000000003
MBOAT7,-0.29124999999999995,5.73725548852437,-0.79125,0.20875000000000005
AUH,-0.009466666666666658,6.388871044219112,-0.5094666666666666,0.4905333333333333
LENG1,-0.15125,4.412763520622197,-0.65125,0.34875
NDUFA3,-0.0001999999999999988,5.719006301656159,-0.5002,0.4998
LPHN1,-0.27293333333333336,3.428577502410182,-0.7729333333333334,0.22706666666666664
PODNL1,0.13187500000000002,2.8498598385085017,-0.368125,0.631875
A_23_P208579,-0.8472999999999999,5.8429930795847715,-1.3473,-0.34729999999999994
A_23_P208582,-0.23458333333333337,10.84620372171433,-0.7345833333333334,0.26541666666666663
LDLR,-0.3370666666666667,4.483036312729184,-0.8370666666666666,0.16293333333333332
A_23_P208609,0.17250000000000001,3.8598522038912386,-0.3275,0.6725
A_23_P208626,-0.043833333333333335,3.3284634011878533,-0.5438333333333334,0.45616666666666666
SHANK1,0.40875,2.4082962239359733,-0.09125,0.90875
ANGPTL2,-0.5950333333333333,4.459988819313478,-1.0950333333333333,-0.0950333333333333
C19ORF63,-0.062000000000000006,5.272063503219285,-0.562,0.438
GYS1,0.09607142857142856,2.969914949898396,-0.4039285714285714,0.5960714285714286
BAX,-0.27466666666666667,6.643431905049283,-0.7746666666666666,0.22533333333333333
FOXA3,-0.23916666666666664,1.8962226271059903,-0.7391666666666666,0.26083333333333336
PGLYRP1,0.34833333333333333,27.433971665801213,-0.15166666666666667,0.8483333333333334
ZNF566,-0.036750000000000005,2.783526305460903,-0.5367500000000001,0.46325
PTPDC1,0.5636,3.6323559821943388,0.06359999999999999,1.0636
FCAR,0.152,5.09908779689129,-0.348,0.652
EPS8L1,-1.0538,7.034288815432247,-1.5538,-0.5538000000000001
C19ORF33,-0.2915,3.5305790705485767,-0.7915,0.20850000000000002
ZNF507,1.19775,4.239340701722331,0.6977500000000001,1.69775
ATP6V1G1,-0.5473571428571429,2.9192380518250975,-1.0473571428571429,-0.047357142857142875
MAP2K2,-0.14750000000000002,3.653979522744521,-0.6475,0.3525
SIRT6,0.04175000000000001,5.989497159241744,-0.45825,0.54175
RPS16,0.188375,3.909856059322258,-0.31162500000000004,0.688375
GMFG,-0.3415,15.46131515839968,-0.8415,0.15849999999999997
AKT2,-0.366,36.02972677595638,-0.866,0.134
UHRF1,-0.7853666666666668,7.755434411442706,-1.2853666666666668,-0.28536666666666677
SEMA6B,-0.5640833333333333,3.955190407103535,-1.0640833333333333,-0.06408333333333327
DPP9,-0.02599999999999998,5.36347517730496,-0.526,0.47400000000000003
SH3GL1,-0.060466666666666676,5.4730957631922195,-0.5604666666666667,0.43953333333333333
TLE6,0.049333333333333326,2.7962510462763834,-0.45066666666666666,0.5493333333333333
EHMT1,0.15514285714285714,4.2188442154409325,-0.34485714285714286,0.6551428571428571
MUM1,-1.3871250000000002,9.55244335315263,-1.8871250000000002,-0.8871250000000002
PALM,0.1417857142857143,5.104232611155759,-0.3582142857142857,0.6417857142857143
INSL3,0.22708333333333336,3.5996408144019845,-0.27291666666666664,0.7270833333333333
BRD4,-0.19374999999999998,2.1895009906948983,-0.69375,0.30625
ZNF302,-0.965625,39.43561161200335,-1.465625,-0.46562499999999996
CD22,0.3547142857142857,6.668931979888677,-0.1452857142857143,0.8547142857142858
A_23_P209066,-0.10766666666666665,4.688699716241026,-0.6076666666666667,0.39233333333333337
COPE,0.2769285714285714,1.8256698109729441,-0.2230714285714286,0.7769285714285714
GDF1,-0.2714333333333333,24.822227613719093,-0.7714333333333333,0.2285666666666667
LAIR2,-0.083,0.0,-0.583,0.417
LAIR1,-0.10185714285714284,8.12114266397608,-0.6018571428571429,0.39814285714285713
ZNF91,0.6295833333333334,2.4418626010880695,0.12958333333333338,1.1295833333333334
RPS15,0.4159285714285714,4.870020680239322,-0.08407142857142857,0.9159285714285714
FSTL3,0.6793333333333333,12.263745013819745,0.17933333333333334,1.1793333333333333
TMPRSS9,-0.3805,7.58575276863214,-0.8805000000000001,0.1195
GLT25D1,-0.18075000000000002,8.467800788154959,-0.68075,0.31925
C19ORF12,0.03887499999999999,3.1964228775352908,-0.461125,0.538875
CCNE1,-0.4771250000000001,32.443373444788236,-0.977125,0.022874999999999923
STAM2,0.30196666666666666,4.992333836235294,-0.19803333333333334,0.8019666666666667
CACNB4,-0.18007142857142858,32.73495080233967,-0.6800714285714285,0.31992857142857145
CLIP4,0.0665,5.780968647772341,-0.4335,0.5665
GLI2,0.8338749999999999,7.036630917828234,0.3338749999999999,1.333875
A_23_P209251,0.3187333333333333,2.410960280528172,-0.1812666666666667,0.8187333333333333
PPM1B,0.21089999999999998,3.5435382864344587,-0.2891,0.7109
TNKS,0.4746,5.101119792888947,-0.025399999999999978,0.9746
CUL3,-1.2041250000000001,27.069065274832123,-1.7041250000000001,-0.7041250000000001
EPB41L5,0.6851428571428572,2.251028075993328,0.18514285714285716,1.185142857142857
CCNT2,0.807875,169.64595145368634,0.307875,1.3078750000000001
PDHB,-0.1949333333333333,7.918711767245785,-0.6949333333333333,0.3050666666666667
PER2,0.49524999999999997,3.5247033014209435,-0.004750000000000032,0.99525
METTL21A,-0.03924999999999998,39.274748169213865,-0.53925,0.46075
ANKRD44,0.1708,7.366457377445051,-0.3292,0.6708000000000001
SPAST,-0.14243333333333333,6.620872185989691,-0.6424333333333333,0.3575666666666667
KLHL29,-0.132875,9.432047592542165,-0.632875,0.36712500000000003
CASP8,-0.15,3.705882352941176,-0.65,0.35
CFLAR,0.88625,267.213115622462,0.38625,1.38625
CASP10,-1.0045,7.819418872266978,-1.5045,-0.5045
TRAK2,-0.41450000000000004,7.56105815185098,-0.9145000000000001,0.08549999999999996
ALS2,0.08886666666666665,7.643272426601068,-0.41113333333333335,0.5888666666666666
FZD7,1.4845333333333333,2.6130163548063523,0.9845333333333333,1.9845333333333333
A_23_P209459,-0.31825000000000003,7.219549905514454,-0.81825,0.18174999999999997
CSRNP3,0.1365,240.25000000000986,-0.3635,0.6365000000000001
PPM1G,-0.21157142857142858,2.0579398512896927,-0.7115714285714285,0.2884285714285714
NEUROD1,0.173,0.0,-0.327,0.673
DNAJB2,-0.54025,6.605890241688475,-1.04025,-0.04025000000000001
VIL1,0.115125,9.491472597888043,-0.38487499999999997,0.615125
KANSL3,0.020833333333333336,2.723045261911858,-0.4791666666666667,0.5208333333333334
CYBRD1,-0.04623333333333332,18.75891849096345,-0.5462333333333333,0.45376666666666665
GAD1,0.9030833333333335,3.5382029283434857,0.40308333333333346,1.4030833333333335
ATL2,0.6911666666666667,4.064161722698472,0.1911666666666667,1.1911666666666667
CYP1B1,0.8418749999999999,6.068133012720257,0.34187499999999993,1.341875
CDC42EP3,-0.3897666666666667,4.414211849136938,-0.8897666666666667,0.1102333333333333
FASTKD2,-0.014875,7.040689866537323,-0.514875,0.48512500000000003
INO80D,0.1925,5.2391862036889,-0.3075,0.6925
NRP2,0.18150000000000002,6.030532078018255,-0.3185,0.6815
PLEK,0.64625,5.057474749492083,0.14625,1.14625
ROCK2,0.28528571428571425,2.181181671513067,-0.21471428571428575,0.7852857142857143
PAPOLG,0.728625,16.990748724664282,0.22862499999999997,1.228625
TRIM68,-0.35424999999999995,18.055727421463583,-0.85425,0.14575000000000005
ATG12,0.1496,7.882912898619781,-0.3504,0.6496
NMUR1,0.34450000000000003,5.083079827693967,-0.15549999999999997,0.8445
SP100,-0.35662499999999997,3.346938507674236,-0.856625,0.14337500000000003
SP140,-0.09037499999999998,3.420708497949312,-0.590375,0.409625
ARMC9,-0.338875,3.953276726879322,-0.838875,0.16112500000000002
ARMC9,-0.30125,2.8890661858373505,-0.80125,0.19874999999999998
PSMD1,-0.027583333333333338,2.8094134692321906,-0.5275833333333333,0.47241666666666665
AMMECR1L,0.3468,5.586704663488425,-0.1532,0.8468
POLR2D,0.17116666666666666,6.065189144850202,-0.3288333333333333,0.6711666666666667
MYO7B,0.3602666666666667,10.96905555889444,-0.13973333333333332,0.8602666666666667
CYC1,0.4993571428571429,4.967382842779922,-0.0006428571428571117,0.9993571428571428
NAB1,0.92975,134.28339068830223,0.42974999999999997,1.4297499999999999
AAK1,-0.020199999999999996,10.324088182473066,-0.5202,0.4798
ADD2,0.4780714285714286,6.465982380509324,-0.02192857142857141,0.9780714285714286
ATF2,0.6861666666666667,3.4430936165912507,0.1861666666666667,1.1861666666666668
A_23_P209882,0.37039999999999995,2.6688047805132125,-0.12960000000000005,0.8704
GPC1,0.051083333333333335,2.727129053637178,-0.4489166666666667,0.5510833333333334
TGOLN2,-0.2915,17.378419125565618,-0.7915,0.20850000000000002
RETSAT,-0.5945,8.867535716637084,-1.0945,-0.09450000000000003
GNLY,-0.17175,2.054577791214412,-0.6717500000000001,0.32825
SMC6,0.535,10.627501064282699,0.03500000000000003,1.0350000000000001
POLR1B,-0.406875,16.966917553548033,-0.906875,0.09312500000000001
PAX8,-0.266125,2.3348352496580183,-0.766125,0.233875
PTPN18,-0.101375,7.2889072636419785,-0.601375,0.398625
ADCY1,-0.144125,4.815467032651394,-0.6441250000000001,0.355875
HDAC4,-0.341,2.288656555685177,-0.841,0.15899999999999997
ZNF514,-0.784125,22.500855444057876,-1.284125,-0.28412499999999996
OSGEPL1,-0.69875,32.249223669156926,-1.19875,-0.19874999999999998
SUPT7L,-0.23307142857142857,3.016333411931146,-0.7330714285714286,0.2669285714285714
CYP26B1,2.4742499999999996,32.831642940456575,1.9742499999999996,2.9742499999999996
CYP26B1,0.0826666666666667,6.276919906479198,-0.41733333333333333,0.5826666666666667
A_23_P210131,-0.384375,2.138101877261946,-0.884375,0.11562499999999998
HOXD4,-0.21200000000000002,5.092985829238763,-0.712,0.288
HOXD8,0.241625,14.060783893850072,-0.258375,0.741625
ITGA6,-0.21053333333333332,2.872593062415245,-0.7105333333333334,0.28946666666666665
EPAS1,0.18966666666666668,4.646076092817517,-0.31033333333333335,0.6896666666666667
DPYSL5,0.29113333333333336,26.385688860063066,-0.20886666666666664,0.7911333333333334
DGKD,0.3898750000000001,77.08728036492391,-0.11012499999999992,0.8898750000000001
MOB4,-0.115375,2.1529554685869923,-0.615375,0.384625
A_23_P210285,0.21225000000000002,7.385832705350386,-0.28774999999999995,0.71225
A_23_P210297,0.4044285714285714,3.4898943088409307,-0.09557142857142858,0.9044285714285714
ASXL2,0.19689999999999996,2.371518597927951,-0.30310000000000004,0.6969
DTNB,0.30525,3.1749897085340906,-0.19474999999999998,0.80525
CEP68,-1.52575,18.767055820157307,-2.02575,-1.02575
GMPS,0.36150000000000004,4.692526897353901,-0.13849999999999996,0.8615
LGALSL,-0.9254285714285715,3.2402539632942315,-1.4254285714285715,-0.4254285714285715
COX7A2L,0.07764285714285715,8.162232350312756,-0.4223571428571429,0.5776428571428571
LIMS1,0.752375,119.8257529486841,0.252375,1.252375
SLC17A9,-0.15033333333333335,2.4970753371807293,-0.6503333333333333,0.3496666666666667
ARFGAP1,-0.49349999999999994,9.249666688523147,-0.9934999999999999,0.006500000000000061
CHRNA4,0.11925,2.7986237008210364,-0.38075000000000003,0.61925
KCNQ2,-0.14303333333333335,3.764297524905622,-0.6430333333333333,0.35696666666666665
DLGAP4,0.010374999999999995,8.232813406312953,-0.489625,0.510375
MYL9,0.33271428571428574,4.471466532389384,-0.16728571428571426,0.8327142857142857
L3MBTL1,-0.47500000000000003,5.30828210006342,-0.9750000000000001,0.024999999999999967
A_23_P21045,0.042,0.0,-0.458,0.542
KCNK15,0.2000333333333333,5.823992640922953,-0.2999666666666667,0.7000333333333333
PI3,0.2987,5.278653608666429,-0.20129999999999998,0.7987
ADA,0.07659999999999999,4.405162946399037,-0.4234,0.5766
PCIF1,0.23508333333333334,8.662188981285567,-0.2649166666666667,0.7350833333333333
SPINLW1-WFDC6,0.23650000000000002,10.247490685647595,-0.26349999999999996,0.7365
NCOA5,-0.9174166666666667,11.751840748765789,-1.4174166666666665,-0.41741666666666666
SLC2A10,-0.29750000000000004,4.730368570581323,-0.7975000000000001,0.20249999999999996
ELMO2,-0.07450000000000002,5.180124777183573,-0.5745,0.4255
SPATA2,0.6569666666666667,4.81867502378216,0.1569666666666667,1.1569666666666667
SEPT1,0.0545,0.0,-0.4455,0.5545
FAM65C,0.19057142857142856,17.812237184030234,-0.30942857142857144,0.6905714285714286
KCNG1,0.23325,3.1674131884346792,-0.26675,0.73325
ZNF217,0.27774999999999994,9.559958895294516,-0.22225000000000006,0.7777499999999999
C20ORF43,-0.19725,2.5011829851497613,-0.69725,0.30274999999999996
PCK1,0.235,8.130303639654146,-0.265,0.735
SCN5A,-0.15026666666666666,2.7599072017572013,-0.6502666666666667,0.34973333333333334
TH1L,0.34192857142857147,5.06166571524645,-0.15807142857142853,0.8419285714285715
SLMO2,0.07892857142857142,2.348144262046532,-0.4210714285714286,0.5789285714285715
SYCP2,0.2287142857142857,3.9174071327727984,-0.2712857142857143,0.7287142857142856
ZCCHC3,-0.12425,3.390799373416828,-0.62425,0.37575000000000003
TRIB3,-0.205125,129.6744764769994,-0.705125,0.294875
SIRPA,-0.5370666666666666,3.0780607429319993,-1.0370666666666666,-0.03706666666666658
NSFL1C,-0.2281,1.8981514135191153,-0.7281,0.27190000000000003
RAB24,-0.33049999999999996,4.702809953138506,-0.8305,0.16950000000000004
CDC25B,-0.04416666666666666,2.5994999337844877,-0.5441666666666667,0.4558333333333333
ADAM33,-0.160375,3.0627233518176187,-0.6603749999999999,0.339625
TRMT6,-0.735,21.196207784232683,-1.2349999999999999,-0.235
SNAP25,0.2775,9.744137970913936,-0.22249999999999998,0.7775000000000001
JAG1,1.220125,161.5541759396506,0.7201249999999999,1.720125
CSTL1,-0.06476666666666668,2.118370692274025,-0.5647666666666666,0.4352333333333333
CD93,-0.34087500000000004,2.4241974739378818,-0.840875,0.15912499999999996
PCMTD2,0.13876666666666668,6.481705270807589,-0.3612333333333333,0.6387666666666667
MYT1,-0.27176666666666666,2.1959720187834297,-0.7717666666666667,0.22823333333333334
PYGB,-0.0485,3.053557062406618,-0.5485,0.4515
GINS1,-0.17375,5.283803803318924,-0.67375,0.32625000000000004
LGI3,0.3738,6.7247811089288065,-0.12619999999999998,0.8738
COX4I2,-0.30616666666666664,7.415399559341473,-0.8061666666666667,0.19383333333333336
TM9SF4,0.15778571428571428,4.85065474784799,-0.3422142857142857,0.6577857142857143
BCL2L1,-0.57875,13.959475170237512,-1.0787499999999999,-0.07874999999999999
ACSS2,-0.017499999999999988,4.402125395510029,-0.5175,0.48250000000000004
MYH7B,0.07700000000000001,3.7036084462848162,-0.423,0.577
CALB2,-0.12091666666666666,1.8574903776196805,-0.6209166666666667,0.3790833333333333
GSS,-0.005249999999999998,3.951046429683536,-0.50525,0.49475
EIF6,-0.18783333333333335,3.1847083521811315,-0.6878333333333333,0.31216666666666665
UQCC,-0.213875,2.489772812903769,-0.713875,0.28612499999999996
PHF20,0.2981666666666667,7.441262404601404,-0.2018333333333333,0.7981666666666667
SCAND1,-0.6523666666666668,5.445349968060531,-1.1523666666666668,-0.15236666666666676
OSBPL2,-0.027374999999999997,4.0455649089137955,-0.527375,0.472625
NRIP1,0.653875,96.04328449365397,0.15387499999999998,1.153875
C21ORF91,0.76475,101.80992790663623,0.26475000000000004,1.26475
NCAM2,0.3725333333333333,3.2495728375448567,-0.12746666666666667,0.8725333333333334
ADAMTS1,0.11649999999999994,121.25561494068671,-0.38350000000000006,0.6164999999999999
BACH1,1.2462499999999999,60.726241854955504,0.7462499999999999,1.7462499999999999
GCFC1,0.5601428571428572,3.765319426336374,0.060142857142857165,1.060142857142857
GCFC1,0.1947142857142857,10.992092622244137,-0.30528571428571427,0.6947142857142857
OLIG2,0.1585,1004.8900000001195,-0.3415,0.6585
IFNAR2,-0.26375,2.38184973338163,-0.7637499999999999,0.23625000000000002
SON,0.24483333333333332,9.449393132030812,-0.25516666666666665,0.7448333333333333
SETD4,-0.810125,63.95967006760605,-1.310125,-0.310125
SIM2,-0.17149999999999999,3.2536160436509802,-0.6715,0.3285
DYRK1A,0.49200000000000005,50.14447896074523,-0.007999999999999952,0.992
BRWD1,0.9498666666666666,5.756224561769719,0.44986666666666664,1.4498666666666666
DSCAM,-0.12119999999999997,5.2932530261731,-0.6212,0.3788
C21ORF2,-0.29616666666666663,5.06465781267399,-0.7961666666666667,0.20383333333333337
UBE2G2,-0.0837,6.57177471402501,-0.5837,0.4163
C21ORF67,-1.0889,3.68852461057946,-1.5889,-0.5889
MED14,0.1175,18.256198347107475,-0.3825,0.6174999999999999
ADARB1,0.05274999999999999,21.791081597134276,-0.44725000000000004,0.55275
COL18A1,0.16466666666666668,2.831044294849818,-0.3353333333333333,0.6646666666666667
POFUT2,0.35536666666666666,4.990205491054043,-0.14463333333333334,0.8553666666666666
COL6A2,0.08185714285714288,1.8084191382661867,-0.41814285714285715,0.5818571428571429
PRMT2,0.697875,12.605881592860074,0.19787500000000002,1.197875
PRMT2,0.4047142857142857,3.17993156452917,-0.0952857142857143,0.9047142857142857
LSS,-0.3393333333333334,6.129808612074029,-0.8393333333333334,0.16066666666666662
RIPK4,0.056375,5.0285469889823915,-0.443625,0.556375
TMPRSS3,-0.3378333333333333,4.04326973993829,-0.8378333333333333,0.16216666666666668
NDUFV3,-0.12125,12.180088112592706,-0.62125,0.37875000000000003
PKNOX1,-0.8194333333333333,4.980703496807749,-1.3194333333333335,-0.31943333333333335
WDR4,-0.20063333333333333,8.323833370360349,-0.7006333333333333,0.29936666666666667
CECR2,0.07233333333333333,3.6692444097550294,-0.42766666666666664,0.5723333333333334
DDIT3,2.11275,94.92478351255244,1.6127500000000001,2.61275
TBX1,-0.10350000000000001,22.70719435655377,-0.6035,0.39649999999999996
DGCR8,-1.000875,8.04002686366688,-1.500875,-0.500875
GNAZ,-0.16433333333333333,2.65786736701909,-0.6643333333333333,0.33566666666666667
LAMTOR1,-0.36157142857142854,4.798512370456044,-0.8615714285714285,0.13842857142857146
KREMEN1,-0.0505,7.871141975308633,-0.5505,0.4495
RFPL1,-0.49892857142857144,4.255130985598854,-0.9989285714285714,0.0010714285714285565
SMTN,0.4340714285714286,3.7745890839887184,-0.06592857142857139,0.9340714285714287
MALAT1,0.4638333333333334,3.381371285084725,-0.036166666666666625,0.9638333333333333
SF3A1,0.46186666666666665,3.4080340384556886,-0.03813333333333335,0.9618666666666666
LIMK2,-0.6483,6.530531804477902,-1.1482999999999999,-0.1483
PATZ1,-1.268875,34.969000290362416,-1.768875,-0.768875
A_23_P211468,-0.7340333333333333,5.432957995867297,-1.2340333333333333,-0.23403333333333332
APOL2,-0.30700000000000005,4.336035307051788,-0.807,0.19299999999999995
TMPRSS6,-0.08749999999999997,3.0223520149793615,-0.5874999999999999,0.41250000000000003
KDELR3,0.442875,8.889582203380007,-0.05712499999999998,0.942875
SYNGR1,-0.10216666666666668,3.1262460350050314,-0.6021666666666667,0.3978333333333333
MCHR1,0.149,0.0,-0.351,0.649
EDC3,-0.22063333333333335,5.4107865233947985,-0.7206333333333333,0.27936666666666665
RBX1,-0.014374999999999999,3.939734473381901,-0.514375,0.485625
MEI1,-0.6065,14.155813608002425,-1.1065,-0.10650000000000004
SEPT3,-0.12983333333333336,16.73092822247285,-0.6298333333333334,0.37016666666666664
C22ORF32,0.6086333333333334,9.447825863947129,0.10863333333333336,1.1086333333333334
PMM1,-0.21453333333333335,7.816880556771905,-0.7145333333333334,0.28546666666666665
A_23_P211603,-0.050833333333333335,3.3365574833409046,-0.5508333333333333,0.44916666666666666
TCTEX1D2,-0.10121428571428571,3.87089129922188,-0.6012142857142857,0.3987857142857143
NUP50,0.9572666666666667,7.859780249671964,0.4572666666666667,1.4572666666666667
FBLN1,0.5686333333333333,3.5780501749663163,0.06863333333333332,1.0686333333333333
PPARA,0.3650833333333333,8.271406222522069,-0.13491666666666668,0.8650833333333333
CERK,0.395125,3.1283056796482662,-0.104875,0.895125
HDAC10,0.12157142857142857,4.967048702194201,-0.37842857142857145,0.6215714285714286
MLC1,-0.2798333333333333,5.311814951821171,-0.7798333333333334,0.22016666666666668
A_23_P211699,0.32963333333333333,6.384124673565908,-0.17036666666666667,0.8296333333333333
ZIC4,0.04823333333333332,4.5981339943711665,-0.45176666666666665,0.5482333333333334
FGF12,0.360125,23.879584927249685,-0.13987500000000003,0.860125
UBP1,-0.3253666666666667,2.156475935388593,-0.8253666666666667,0.1746333333333333
GTF2E1,0.19037499999999996,7.39047125426464,-0.30962500000000004,0.690375
COL8A1,-0.07966666666666666,4.554309992499674,-0.5796666666666667,0.42033333333333334
ACAP2,0.497625,4.472137976117173,-0.002375000000000016,0.997625
ZNF35,0.03523333333333331,2.8893655306550925,-0.46476666666666666,0.5352333333333333
OPA1,0.15083333333333332,2.9701345808332564,-0.3491666666666667,0.6508333333333334
LRRFIP2,0.07137500000000002,11.11288034133346,-0.428625,0.571375
MAP4,-0.077875,3.95837852217152,-0.577875,0.422125
MAP4,-0.04006666666666668,3.0161464618099383,-0.5400666666666667,0.4599333333333333
ZXDC,0.05719999999999999,11.520042331913542,-0.4428,0.5572
AGTR1,0.38087499999999996,2.3661764797356297,-0.11912500000000004,0.880875
UBA3,0.061666666666666675,9.252973140816644,-0.43833333333333335,0.5616666666666666
ABHD6,-0.9066249999999999,76.89605993419762,-1.406625,-0.4066249999999999
RPP14,-0.366375,9.371046279262183,-0.866375,0.133625
FLNB,-0.2523,4.1650128544820095,-0.7523,0.24769999999999998
GPR27,0.3611,9.728526553801737,-0.13890000000000002,0.8611
PLS1,0.5978333333333333,2.508533376000214,0.09783333333333333,1.0978333333333334
PLOD2,0.35775,4.365478392902492,-0.14225,0.85775
WNT5A,1.468,10.831733141155311,0.968,1.968
TGFBR2,-0.33753333333333335,6.23492738442967,-0.8375333333333334,0.16246666666666665
ATP6V1A,0.4106666666666667,4.141377872157945,-0.08933333333333332,0.9106666666666667
NEK11,0.2375,3.1890941072999133,-0.2625,0.7375
SNRK,-0.3215,39.343608299310894,-0.8215,0.1785
SEC22C,0.02975,3.27666940290517,-0.47025,0.5297499999999999
NKTR,-0.05807142857142857,3.2277029740668866,-0.5580714285714286,0.44192857142857145
ZBTB38,0.1464,3.0032906105279795,-0.3536,0.6464
DLG1,0.5997142857142856,4.051362644215777,0.09971428571428564,1.0997142857142856
MFI2,0.32599999999999996,4.974140302613476,-0.17400000000000004,0.826
BCHE,0.31237499999999996,3.28391507736596,-0.18762500000000004,0.812375
MME,0.3056333333333333,18.686529430306418,-0.1943666666666667,0.8056333333333333
UBA7,0.06708333333333333,2.5777994361828074,-0.43291666666666667,0.5670833333333334
MBNL1,0.19825,3.588441172117101,-0.30174999999999996,0.69825
NFKBIZ,1.284875,275.66287458347557,0.784875,1.784875
DAZL,-0.03725,22200.999999842996,-0.53725,0.46275
GALNTL2,1.1068666666666669,5.980404455015577,0.6068666666666669,1.6068666666666669
COLQ,-0.14549999999999996,4.067465061770926,-0.6455,0.35450000000000004
A_23_P212149,0.5274285714285714,15.583845016942634,0.027428571428571358,1.0274285714285714
NUP210,0.03658333333333333,4.54309943948337,-0.4634166666666667,0.5365833333333333
TAMM41,-0.5447500000000001,34.973216013477725,-1.04475,-0.04475000000000007
HRH1,-0.11073333333333332,5.993032021783848,-0.6107333333333334,0.38926666666666665
